Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
249,Ripon,San Joaquin Valley,7/2/2016,184,7.19, ,,M,350, ,,M,35.1, ,16.0, ,24.3, ,84, ,32, ,,M,,M,,M,,M,25.3, 
249,Ripon,San Joaquin Valley,7/3/2016,185,7.17, ,,M,356, ,,M,33.9, ,15.0, ,23.4, ,87, ,32, ,,M,,M,,M,,M,25.0, 
249,Ripon,San Joaquin Valley,7/4/2016,186,7.00, ,,M,354, ,,M,33.2, ,14.3, ,22.8, ,91, ,34, ,,M,,M,,M,,M,24.9, 
249,Ripon,San Joaquin Valley,7/5/2016,187,7.25, ,,M,356, ,,M,31.7, ,13.5, ,21.7, ,92, ,29, ,,M,,M,,M,,M,24.7, 
249,Ripon,San Joaquin Valley,7/6/2016,188,7.39, ,,M,350, ,,M,31.1, ,11.1, ,21.1, ,93, ,35, ,,M,,M,,M,,M,24.2, 
249,Ripon,San Joaquin Valley,7/7/2016,189,7.21, ,,M,352, ,,M,29.2, ,13.9, ,20.8, ,81, ,36, ,,M,,M,,M,,M,24.9, 
249,Ripon,San Joaquin Valley,7/8/2016,190,7.38, ,,M,347, ,,M,32.7, ,13.9, ,22.5, ,85, ,33, ,,M,,M,,M,,M,24.6, 
249,Ripon,San Joaquin Valley,7/9/2016,191,7.74, ,,M,345, ,,M,29.7, ,15.1, ,22.3, ,84, ,44, ,,M,,M,,M,,M,24.6, 
249,Ripon,San Joaquin Valley,7/10/2016,192,7.06, ,,M,357, ,,M,29.8, ,7.7,Y,20.8, ,90, ,30, ,,M,,M,,M,,M,23.5, 
249,Ripon,San Joaquin Valley,7/11/2016,193,7.56, ,0.00, ,355, ,,S,32.8, ,15.5, ,23.8, ,74, ,27, ,,Q,,Q,2.7, ,232.7, ,23.9, 
249,Ripon,San Joaquin Valley,7/12/2016,194,7.38, ,0.00, ,357,R,1.3, ,32.2, ,10.5, ,22.8, ,93, ,25, ,46, ,10.5, ,2.5, ,215.4, ,23.7, 
249,Ripon,San Joaquin Valley,7/13/2016,195,7.31, ,0.00, ,357,R,1.5, ,35.5, ,12.3, ,25.4, ,94, ,22, ,46, ,12.9, ,1.9, ,163.8, ,23.9, 
249,Ripon,San Joaquin Valley,7/14/2016,196,7.42, ,0.00, ,353, ,1.5, ,38.4, ,13.6, ,27.1, ,97, ,23, ,41, ,12.7, ,1.6, ,140.4, ,24.2, 
249,Ripon,San Joaquin Valley,7/15/2016,197,7.15, ,0.00, ,353, ,1.5, ,35.7, ,13.1, ,24.6, ,91, ,25, ,50, ,13.4, ,2.0, ,173.4, ,24.2, 
249,Ripon,San Joaquin Valley,7/16/2016,198,6.79, ,0.00, ,348, ,1.6, ,33.6, ,15.2, ,23.6, ,90, ,33, ,55, ,14.2, ,2.3, ,195.0, ,24.1, 
249,Ripon,San Joaquin Valley,7/17/2016,199,7.14, ,0.00, ,349, ,1.4, ,31.7, ,14.2, ,22.3, ,86, ,30, ,53, ,12.3, ,2.9, ,250.6, ,24.0, 
249,Ripon,San Joaquin Valley,7/18/2016,200,6.91, ,0.00, ,345, ,1.4, ,29.1, ,11.6, ,20.8, ,91, ,39, ,59, ,12.4, ,3.4, ,293.5, ,23.4, 
249,Ripon,San Joaquin Valley,7/19/2016,201,7.23, ,0.00, ,345, ,1.3, ,31.3, ,12.6, ,22.0, ,87, ,27, ,48, ,10.5, ,3.0, ,259.6, ,23.2, 
249,Ripon,San Joaquin Valley,7/20/2016,202,7.49, ,0.00, ,346, ,1.2, ,33.7, ,13.2, ,23.9, ,75, ,26, ,40, ,9.5, ,2.6, ,228.9, ,23.3, 
249,Ripon,San Joaquin Valley,7/21/2016,203,7.32, ,0.00, ,327, ,1.2, ,31.1, ,14.6, ,22.7, ,73, ,24, ,45, ,10.1, ,3.3, ,285.3, ,23.6, 
249,Ripon,San Joaquin Valley,7/22/2016,204,7.31, ,0.00, ,351,R,1.3, ,34.4, ,11.0, ,23.8, ,86, ,19, ,45, ,11.0, ,2.3, ,200.8, ,22.5, 
249,Ripon,San Joaquin Valley,7/23/2016,205,7.44, ,0.00, ,348,R,1.5, ,37.5, ,13.6, ,26.0, ,89, ,21, ,46, ,13.5, ,2.1, ,182.1, ,22.6, 
249,Ripon,San Joaquin Valley,7/24/2016,206,6.83, ,0.00, ,345, ,1.6, ,40.5,Y,13.9, ,26.9, ,94, ,22, ,46, ,14.4, ,1.2, ,107.3, ,23.2, 
249,Ripon,San Joaquin Valley,7/25/2016,207,6.16,R,0.00, ,287,H,1.6, ,36.8, ,18.8, ,29.6,Y,84, ,28, ,39,Y,14.3,Y,2.1, ,178.7, ,24.6, 
249,Ripon,San Joaquin Valley,7/26/2016,208,6.94, ,0.00, ,346,R,1.7, ,39.2,Y,12.8, ,26.2, ,97, ,26, ,50, ,15.1, ,1.5, ,128.8, ,23.5, 
249,Ripon,San Joaquin Valley,7/27/2016,209,7.15, ,0.00, ,326, ,1.6, ,38.1, ,15.5, ,27.6, ,94, ,26, ,44, ,14.4, ,1.7, ,144.9, ,23.7, 
249,Ripon,San Joaquin Valley,7/28/2016,210,7.05, ,0.00, ,331, ,1.7, ,38.2, ,18.1, ,27.5, ,91, ,28, ,47, ,15.3, ,1.7, ,150.5, ,24.1, 
249,Ripon,San Joaquin Valley,7/29/2016,211,7.17, ,0.00, ,329, ,1.7, ,37.9, ,16.6, ,27.8, ,95, ,26, ,45, ,14.9, ,1.7, ,150.4, ,24.1, 
249,Ripon,San Joaquin Valley,7/30/2016,212,6.84, ,0.00, ,314, ,1.8, ,37.1, ,17.0, ,26.2, ,94, ,32, ,53, ,15.7, ,1.9, ,166.6, ,24.1, 
249,Ripon,San Joaquin Valley,7/31/2016,213,6.37, ,0.00, ,319, ,1.7, ,34.0, ,15.2, ,23.2, ,90, ,34, ,61, ,15.2, ,2.3, ,201.9, ,23.6, 
249,Ripon,San Joaquin Valley,8/1/2016,214,6.52, ,0.00, ,334, ,1.7, ,33.8, ,14.1, ,23.1, ,95, ,38, ,60, ,14.8, ,2.3, ,202.1, ,23.5, 
249,Ripon,San Joaquin Valley,8/2/2016,215,6.62, ,0.00, ,342,R,1.7, ,35.2, ,14.2, ,23.9, ,91, ,32, ,56, ,14.6, ,2.0, ,173.8, ,23.4, 
249,Ripon,San Joaquin Valley,8/3/2016,216,7.09, ,0.00, ,342,R,1.6, ,36.6, ,13.2, ,24.2, ,97, ,31, ,54, ,14.2, ,2.2, ,194.3, ,23.2, 
249,Ripon,San Joaquin Valley,8/4/2016,217,6.70, ,0.00, ,343,R,1.5, ,30.9, ,13.9, ,21.2, ,85, ,39, ,61, ,13.3, ,3.3, ,283.4, ,23.0, 
249,Ripon,San Joaquin Valley,8/5/2016,218,6.01, ,0.00, ,340,R,1.6, ,31.3, ,11.9, ,20.9, ,96, ,44, ,66, ,14.3, ,2.4, ,203.8, ,22.0, 
249,Ripon,San Joaquin Valley,8/6/2016,219,6.50, ,0.00, ,340,R,1.5, ,31.5, ,10.6, ,21.2, ,97, ,32, ,59, ,12.9, ,2.4, ,209.7, ,21.6, 
249,Ripon,San Joaquin Valley,8/7/2016,220,6.52, ,0.00, ,342,R,1.5, ,32.5, ,12.5, ,21.7, ,90, ,33, ,56, ,12.6, ,2.3, ,198.5, ,21.4, 
249,Ripon,San Joaquin Valley,8/8/2016,221,6.66, ,0.00, ,339,R,1.5, ,33.6, ,10.7, ,22.2, ,95, ,30, ,54, ,12.5, ,2.1, ,179.5, ,21.2, 
249,Ripon,San Joaquin Valley,8/9/2016,222,6.30, ,0.00, ,333,R,1.6, ,33.8, ,13.5, ,22.8, ,89, ,30, ,57, ,13.9, ,2.0, ,172.0, ,21.6, 
249,Ripon,San Joaquin Valley,8/10/2016,223,6.06, ,0.00, ,323, ,1.7, ,33.6, ,13.9, ,23.3, ,95, ,36, ,60, ,15.1, ,1.8, ,152.2, ,21.8, 
249,Ripon,San Joaquin Valley,8/11/2016,224,6.24, ,0.00, ,323, ,1.7, ,34.6, ,14.7, ,23.7, ,95, ,34, ,59, ,15.2, ,2.0, ,169.2, ,25.6, 
249,Ripon,San Joaquin Valley,8/12/2016,225,6.46, ,0.00, ,324, ,1.7, ,35.1, ,13.2, ,24.5, ,99, ,32, ,56, ,15.2, ,1.7, ,145.1, ,26.6, 
249,Ripon,San Joaquin Valley,8/13/2016,226,6.62, ,0.00, ,320, ,1.6, ,36.8, ,14.2, ,26.1, ,94, ,24, ,48, ,14.3, ,1.6, ,140.8, ,25.4, 
249,Ripon,San Joaquin Valley,8/14/2016,227,6.87, ,0.00, ,319, ,1.6, ,36.5, ,15.3, ,26.4, ,92, ,27, ,45, ,13.7, ,1.9, ,160.7, ,24.8, 
249,Ripon,San Joaquin Valley,8/15/2016,228,6.17, ,0.00, ,319, ,1.8, ,33.7, ,15.0, ,23.8, ,91, ,35, ,60, ,15.5, ,2.1, ,179.1, ,24.3, 
249,Ripon,San Joaquin Valley,8/16/2016,229,6.08, ,0.00, ,319,R,1.7, ,36.9, ,11.5, ,23.7, ,98, ,32, ,59, ,15.1, ,1.6, ,142.5, ,23.7, 
249,Ripon,San Joaquin Valley,8/17/2016,230,5.93, ,0.00, ,309, ,1.7, ,35.9, ,14.3, ,24.7, ,96, ,28, ,55, ,15.2, ,1.3, ,115.6, ,23.8, 
249,Ripon,San Joaquin Valley,8/18/2016,231,5.66, ,0.00, ,280, ,1.8, ,35.0, ,16.1, ,24.1, ,91, ,36, ,60, ,15.8, ,1.8, ,156.0, ,23.8, 
249,Ripon,San Joaquin Valley,8/19/2016,232,5.89, ,0.00, ,289, ,1.7, ,34.2, ,14.6, ,23.9, ,92, ,37, ,57, ,15.0, ,1.8, ,151.8, ,23.4, 
249,Ripon,San Joaquin Valley,8/20/2016,233,6.04, ,0.00, ,293, ,1.7, ,34.0, ,15.2, ,24.0, ,91, ,35, ,57, ,14.8, ,2.0, ,175.0, ,23.2, 
249,Ripon,San Joaquin Valley,8/21/2016,234,5.85, ,0.00, ,284, ,1.6, ,34.2, ,15.9, ,23.2, ,86, ,33, ,57, ,14.1, ,2.3, ,197.7, ,23.0, 
249,Ripon,San Joaquin Valley,8/22/2016,235,5.08, ,0.00, ,246, ,1.5, ,34.5, ,15.0, ,22.4, ,84, ,29, ,57, ,13.4, ,2.4, ,207.8, ,22.5, 
249,Ripon,San Joaquin Valley,8/23/2016,236,5.95, ,0.00, ,291, ,1.5, ,34.2, ,13.8, ,22.7, ,93, ,2, ,53, ,12.5, ,2.1, ,182.0, ,22.4, 
249,Ripon,San Joaquin Valley,8/24/2016,237,5.97, ,0.00, ,306, ,1.5, ,34.8, ,13.2, ,22.8, ,96, ,4, ,55, ,13.2, ,2.1, ,178.1, ,22.3, 
249,Ripon,San Joaquin Valley,8/25/2016,238,5.78, ,0.00, ,302, ,1.6, ,33.4, ,11.9, ,22.0, ,94, ,35, ,61, ,14.1, ,2.2, ,190.9, ,22.1, 
249,Ripon,San Joaquin Valley,8/26/2016,239,5.44, ,0.00, ,277, ,1.7, ,31.2, ,14.3, ,21.5, ,96, ,41, ,66, ,14.9, ,2.7, ,232.8, ,22.1, 
249,Ripon,San Joaquin Valley,8/27/2016,240,5.40, ,0.00, ,285, ,1.7, ,32.0, ,14.0, ,21.4, ,94, ,43, ,66, ,14.8, ,2.4, ,206.2, ,22.1, 
249,Ripon,San Joaquin Valley,8/28/2016,241,5.45, ,0.00, ,289, ,1.7, ,33.2, ,13.4, ,22.2, ,94, ,35, ,63, ,14.9, ,2.3, ,197.1, ,22.1, 
249,Ripon,San Joaquin Valley,8/29/2016,242,5.75, ,0.00, ,284, ,1.6, ,32.6, ,13.7, ,22.0, ,95, ,34, ,61, ,14.2, ,2.8, ,241.5, ,22.1, 
249,Ripon,San Joaquin Valley,8/30/2016,243,6.27, ,0.00, ,296, ,1.6, ,34.1, ,15.6, ,24.7, ,87, ,31, ,50, ,13.7, ,2.6, ,226.5, ,22.4, 
249,Ripon,San Joaquin Valley,8/31/2016,244,6.40, ,0.00, ,296,R,1.6, ,31.7, ,17.1, ,23.8, ,79, ,29, ,53, ,13.7, ,3.1, ,267.5, ,22.6, 
249,Ripon,San Joaquin Valley,9/1/2016,245,5.90, ,0.00, ,297,R,1.6, ,31.8, ,10.4, ,21.5, ,98, ,32, ,61, ,13.7, ,2.4, ,207.7, ,21.9, 
249,Ripon,San Joaquin Valley,9/2/2016,246,5.62, ,0.00, ,283, ,1.5, ,32.2, ,9.3, ,21.6, ,98, ,34, ,56, ,12.6, ,1.9, ,163.8, ,21.5, 
249,Ripon,San Joaquin Valley,9/3/2016,247,5.47, ,0.00, ,280, ,1.4, ,28.4, ,10.6, ,19.8, ,97, ,40, ,61, ,12.1, ,2.5, ,215.5, ,21.5, 
249,Ripon,San Joaquin Valley,9/4/2016,248,4.99, ,0.00, ,284, ,1.3, ,28.4, ,7.7, ,18.3, ,99, ,38, ,63, ,11.2, ,1.6, ,139.4, ,20.3, 
249,Ripon,San Joaquin Valley,9/5/2016,249,5.45, ,0.00, ,284, ,1.3, ,31.7, ,9.3, ,20.2, ,97, ,25, ,55, ,10.7, ,1.7, ,143.3, ,19.3, 
249,Ripon,San Joaquin Valley,9/6/2016,250,5.30, ,0.00, ,276, ,1.4, ,34.0, ,9.6, ,21.7, ,95, ,23, ,54, ,12.1, ,1.2, ,101.3, ,18.9, 
249,Ripon,San Joaquin Valley,9/7/2016,251,5.30, ,0.00, ,274, ,1.6, ,35.3, ,11.9, ,23.3, ,96, ,30, ,55, ,13.9, ,1.3, ,111.5, ,19.1, 
249,Ripon,San Joaquin Valley,9/8/2016,252,5.32, ,0.00, ,265, ,1.7, ,32.7, ,13.5, ,22.8, ,97, ,38, ,61, ,14.8, ,2.2, ,189.4, ,19.5, 
249,Ripon,San Joaquin Valley,9/9/2016,253,5.10, ,0.00, ,269, ,1.7, ,34.8, ,10.4, ,22.4, ,99, ,34, ,62, ,14.9, ,1.8, ,154.2, ,19.6, 
249,Ripon,San Joaquin Valley,9/10/2016,254,5.18, ,0.00, ,264, ,1.6, ,33.6, ,13.2, ,23.3, ,94, ,36, ,57, ,14.2, ,1.8, ,155.9, ,19.9, 
249,Ripon,San Joaquin Valley,9/11/2016,255,5.03, ,0.00, ,260, ,1.6, ,31.9, ,14.3, ,21.8, ,88, ,36, ,61, ,14.1, ,2.3, ,202.3, ,20.0, 
249,Ripon,San Joaquin Valley,9/12/2016,256,5.15, ,0.00, ,273,R,1.4, ,27.6, ,8.5, ,17.8, ,100, ,37, ,67, ,11.6, ,3.1, ,270.7, ,19.2, 
249,Ripon,San Joaquin Valley,9/13/2016,257,4.30, ,0.00, ,261, ,1.3, ,27.0, ,6.3,Y,16.5, ,99, ,37, ,67, ,10.4, ,1.7, ,143.6, ,18.4, 
249,Ripon,San Joaquin Valley,9/14/2016,258,4.38, ,0.00, ,260, ,1.4, ,29.6, ,9.4, ,19.4, ,100, ,35, ,64, ,12.4, ,1.4, ,116.8, ,18.5, 
249,Ripon,San Joaquin Valley,9/15/2016,259,4.73, ,0.00, ,262, ,1.5, ,31.9, ,10.8, ,21.3, ,100, ,28, ,58, ,12.6, ,1.4, ,122.9, ,18.6, 
249,Ripon,San Joaquin Valley,9/16/2016,260,4.64, ,0.00, ,259, ,1.5, ,33.0, ,10.4, ,21.8, ,97, ,31, ,59, ,13.5, ,1.4, ,118.6, ,18.6, 
249,Ripon,San Joaquin Valley,9/17/2016,261,4.66, ,0.00, ,257, ,1.6, ,34.8, ,11.1, ,22.9, ,99, ,28, ,59, ,14.5, ,1.1, ,95.0, ,18.8, 
249,Ripon,San Joaquin Valley,9/18/2016,262,4.67,R,0.00, ,255, ,1.7, ,35.1, ,11.7, ,23.8, ,100, ,28, ,58, ,15.1, ,0.9, ,80.5, ,19.0, 
249,Ripon,San Joaquin Valley,9/19/2016,263,4.74, ,0.00, ,241, ,1.7, ,39.3,Y,14.9, ,25.9,Y,95, ,24, ,51,Y,14.9,Y,1.1, ,94.8, ,21.5, 
249,Ripon,San Joaquin Valley,9/20/2016,264,5.11, ,0.00, ,228, ,1.3, ,34.0, ,14.4, ,24.7,Y,93, ,18, ,42,Y,10.8,Y,1.8, ,152.2, ,24.8, 
249,Ripon,San Joaquin Valley,9/21/2016,265,4.60, ,0.00, ,187, ,1.0,Y,26.9, ,14.8, ,21.3, ,65, ,20, ,38,Y,6.4,Y,2.9, ,254.0, ,22.8, 
249,Ripon,San Joaquin Valley,9/22/2016,266,4.65, ,0.00, ,250, ,1.1, ,24.7, ,12.3, ,17.8, ,75, ,32, ,53, ,8.2, ,2.9, ,252.6, ,21.0, 
249,Ripon,San Joaquin Valley,9/23/2016,267,4.84, ,0.00, ,245, ,1.1, ,28.3, ,10.1, ,19.2, ,84, ,25, ,51, ,9.0, ,2.5, ,218.9, ,20.5, 
249,Ripon,San Joaquin Valley,9/24/2016,268,4.36, ,0.00, ,244, ,1.4, ,32.8, ,10.1, ,21.1, ,91, ,29, ,58, ,12.5, ,1.4, ,121.5, ,20.4, 
249,Ripon,San Joaquin Valley,9/25/2016,269,4.23, ,0.00, ,240, ,1.6, ,35.9, ,11.5, ,22.3, ,95, ,27, ,61, ,14.4, ,1.1, ,90.7, ,20.4, 
249,Ripon,San Joaquin Valley,9/26/2016,270,4.19, ,0.00, ,234, ,1.8, ,37.6, ,12.8, ,23.8, ,97, ,27, ,61, ,16.0, ,0.8, ,72.2, ,20.6, 
249,Ripon,San Joaquin Valley,9/27/2016,271,4.36, ,0.00, ,236, ,1.5, ,36.3, ,11.4, ,23.5, ,97, ,24, ,51, ,12.9, ,1.0, ,85.3, ,20.4, 
249,Ripon,San Joaquin Valley,9/28/2016,272,4.35, ,0.00, ,226, ,1.6, ,36.4, ,13.0, ,23.9, ,99, ,28, ,54, ,14.1, ,1.3, ,109.0, ,20.4, 
249,Ripon,San Joaquin Valley,9/29/2016,273,4.59, ,0.00, ,229, ,1.3, ,32.0, ,13.9, ,21.3, ,95, ,17, ,53, ,11.3, ,1.9, ,166.3, ,20.3, 
249,Ripon,San Joaquin Valley,9/30/2016,274,4.73, ,0.00, ,227, ,1.2, ,25.5, ,11.9, ,17.5, ,87, ,33, ,59, ,9.5, ,3.8,R,328.3,R,19.3, 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
